Unnamed: 0,From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,RH,WS,WD,SR,BP,Xylene,AT,RF,TOT-RF,aqi
14944,06-05-2021 16:00,06-05-2021 16:15,12.82,77.9,3.11,2.17,4.09,4.0,0.01,0.97,9.0,5.0,12.87,2.98,4.04,86.07,0.41,238.01,,982.4,3.0,28.55,0.0,0.0,93.0
14945,06-05-2021 16:15,06-05-2021 16:30,11.66,100.92,0.65,2.34,1.12,0.43,,0.66,11.0,4.88,13.28,3.02,4.05,85.88,0.53,228.81,,981.8,3.0,28.42,0.0,0.0,93.0
14946,06-05-2021 16:30,06-05-2021 16:45,11.39,101.71,5.8,2.11,5.74,5.0,,0.74,12.0,5.07,12.82,2.96,3.92,85.49,0.37,211.75,,981.9,3.0,28.56,0.0,0.0,93.0
14947,06-05-2021 16:45,06-05-2021 17:00,12.56,101.06,3.12,6.82,3.33,3.0,,0.66,14.0,5.04,12.97,3.0,4.02,85.39,0.33,219.14,,976.5,2.99,28.57,0.0,0.0,93.0
14948,06-05-2021 17:00,06-05-2021 17:15,10.44,83.82,1.88,7.38,6.87,4.0,,0.67,13.0,5.02,12.95,3.01,3.94,85.8,0.3,185.49,,982.7,3.03,28.56,0.0,0.0,93.0
14949,06-05-2021 17:15,06-05-2021 17:30,11.37,83.18,0.15,4.86,0.6,0.29,,0.48,14.0,5.08,12.87,3.03,3.97,85.71,0.29,184.4,,982.7,3.01,28.59,0.0,0.0,93.0
14950,06-05-2021 17:30,06-05-2021 17:45,33.03,164.79,3.27,4.21,3.64,3.0,,0.54,13.0,5.03,12.99,3.02,4.08,84.17,0.22,199.87,,977.1,2.97,28.89,0.0,0.0,93.0
14951,06-05-2021 17:45,06-05-2021 18:00,33.02,205.62,2.42,4.53,5.41,3.0,,0.6,13.0,4.93,12.84,2.98,4.08,83.28,0.31,195.76,,953.2,3.01,29.03,0.0,0.0,93.0
14952,06-05-2021 18:00,06-05-2021 18:15,16.39,108.37,10.37,2.84,10.14,9.0,1.42,0.79,11.0,4.96,13.07,3.02,3.98,82.64,0.34,227.83,,953.2,3.02,29.03,0.0,0.0,93.0
14953,06-05-2021 18:15,06-05-2021 18:30,12.09,41.94,14.65,2.36,13.06,12.0,,0.47,11.0,4.69,13.06,3.0,4.05,83.4,0.32,197.23,,953.2,3.02,28.58,0.0,0.0,93.0
14954,06-05-2021 18:30,06-05-2021 18:45,12.44,45.79,12.7,2.19,11.33,10.0,,0.57,10.0,5.31,13.13,2.98,4.03,84.15,0.47,213.16,,953.2,3.01,28.21,0.0,0.0,93.0
14955,06-05-2021 18:45,06-05-2021 19:00,10.95,42.72,5.51,2.22,5.64,4.0,,0.32,12.0,4.83,12.94,2.98,4.05,86.08,0.3,178.45,,953.2,2.98,27.88,0.0,0.0,93.0
14956,06-05-2021 19:00,06-05-2021 19:15,13.18,57.29,9.63,0.9,7.54,7.0,,0.51,13.0,4.7,13.05,3.01,4.08,87.41,0.31,179.05,,953.2,3.0,27.8,0.0,0.0,93.0
14957,06-05-2021 19:15,06-05-2021 19:30,17.94,86.11,7.82,0.19,5.27,4.0,,0.52,12.0,4.69,12.94,3.01,3.91,87.24,0.46,217.83,,953.2,2.99,27.77,0.0,0.0,93.0
14958,06-05-2021 19:30,06-05-2021 19:45,17.82,82.72,7.08,1.79,6.18,5.0,,0.55,11.0,4.77,12.71,3.01,4.05,87.02,0.34,206.64,,953.2,2.97,27.84,0.0,0.0,93.0
14959,06-05-2021 19:45,06-05-2021 20:00,11.44,68.91,1.86,5.24,2.38,1.0,,0.71,15.0,4.65,12.97,3.01,3.98,88.06,0.32,182.21,,953.2,2.98,27.74,0.0,0.0,93.0
14960,06-05-2021 20:00,06-05-2021 20:15,13.92,69.27,1.07,2.78,1.35,1.0,,0.6,14.0,4.73,13.04,3.0,3.99,87.77,0.25,174.58,,953.2,3.01,27.75,0.0,0.0,93.0
14961,06-05-2021 20:15,06-05-2021 20:30,12.07,55.96,6.61,1.42,5.72,4.0,,0.27,15.0,4.81,13.27,2.99,3.95,87.88,0.36,156.5,,953.2,3.0,27.68,0.0,0.0,93.0
14962,06-05-2021 20:30,06-05-2021 20:45,19.69,78.61,4.48,1.04,3.45,4.0,,0.36,11.0,4.97,12.88,3.04,3.94,88.03,0.39,212.22,,953.2,2.97,27.57,0.0,0.0,93.0
14963,06-05-2021 20:45,06-05-2021 21:00,26.97,113.49,1.88,1.41,1.87,2.0,,0.76,8.0,4.71,13.17,2.97,4.07,87.53,0.28,221.72,,953.2,3.0,27.42,0.0,0.0,93.0
14964,06-05-2021 21:00,06-05-2021 21:15,25.42,86.05,1.12,2.7,1.77,3.0,1.22,0.53,9.0,4.9,12.99,2.98,3.91,87.79,0.36,195.31,,953.2,2.97,27.3,0.0,0.0,93.0
14965,06-05-2021 21:15,06-05-2021 21:30,28.37,95.59,0.51,3.37,1.7,1.0,0.01,0.79,11.0,4.93,13.0,3.02,3.96,88.31,0.31,178.16,,953.2,3.02,27.35,0.0,0.0,93.0
14966,06-05-2021 21:30,06-05-2021 21:45,29.1,101.83,2.23,4.32,5.01,4.0,,0.92,10.0,4.93,13.14,3.0,4.09,88.72,0.28,188.01,,953.2,2.99,27.25,0.0,0.0,93.0
14967,06-05-2021 21:45,06-05-2021 22:00,26.55,91.5,3.83,5.65,7.37,5.0,,0.66,10.0,4.55,12.98,3.01,3.96,89.37,0.28,161.5,,953.2,2.98,27.0,0.0,0.0,93.0
14968,06-05-2021 22:00,06-05-2021 22:15,26.48,72.29,14.1,1.82,12.12,11.0,,0.53,7.0,4.83,12.93,2.99,3.99,89.76,0.3,179.73,,953.2,3.02,26.88,0.0,0.0,93.0
14969,06-05-2021 22:15,06-05-2021 22:30,28.42,98.36,16.35,2.07,14.15,14.0,,0.73,,4.66,12.91,2.99,4.0,90.11,0.38,157.46,,953.2,3.02,26.8,0.0,0.0,93.0
14970,06-05-2021 22:30,06-05-2021 22:45,27.67,119.94,11.6,1.83,10.11,9.0,,0.5,,5.18,13.06,3.02,4.09,90.39,0.33,157.26,,953.2,3.03,26.74,0.0,0.0,93.0
14971,06-05-2021 22:45,06-05-2021 23:00,29.04,101.4,6.34,2.8,6.87,6.0,,0.65,,5.07,12.94,3.02,4.02,89.97,0.19,151.55,,953.2,3.01,26.75,0.0,0.0,93.0
14972,06-05-2021 23:00,06-05-2021 23:15,26.93,79.75,10.52,3.41,9.2,8.73,,0.7,,5.33,13.06,3.0,3.94,89.3,0.32,146.57,,953.2,2.99,26.69,0.0,0.0,93.0
14973,06-05-2021 23:15,06-05-2021 23:30,25.4,59.3,5.57,4.6,5.87,5.38,,0.52,,4.97,13.05,3.03,3.99,89.26,0.31,154.35,,953.2,3.0,26.68,0.0,0.0,93.0
14974,06-05-2021 23:30,06-05-2021 23:45,23.03,55.28,5.72,2.41,4.83,3.25,,0.44,,5.05,13.09,2.99,3.96,88.85,0.29,157.68,,953.2,3.04,26.67,0.0,0.0,93.0
14975,06-05-2021 23:45,06-06-2021 00:00,,,,,,,,,,,,,,,,,,,,,,0.0,93.0
17760,07-05-2021 00:00,07-05-2021 00:15,26.91,83.85,4.48,6.15,5.81,3.0,10.55,0.0,22.0,4.94,13.06,2.99,3.97,88.06,0.26,231.47,,953.2,3.03,27.39,0.0,0.0,106.0
17761,07-05-2021 00:15,07-05-2021 00:30,26.7,92.04,3.54,6.38,5.19,3.0,20.15,0.0,23.0,5.04,13.25,3.02,3.97,88.91,0.4,243.29,,953.2,2.99,27.38,0.0,0.0,106.0
17762,07-05-2021 00:30,07-05-2021 00:45,26.14,83.59,3.55,8.29,6.16,3.0,19.16,0.0,26.0,5.03,12.78,2.98,4.05,89.07,0.32,244.89,,953.2,3.03,27.37,0.0,0.0,106.0
17763,07-05-2021 00:45,07-05-2021 01:00,26.24,72.37,3.47,5.75,4.78,3.0,16.68,0.0,25.0,4.83,13.05,2.99,4.02,89.19,0.28,248.65,,953.2,2.98,27.28,0.0,0.0,106.0
17764,07-05-2021 01:00,07-05-2021 01:15,25.69,74.64,5.65,6.13,6.73,5.0,15.63,0.0,17.0,5.18,13.1,3.0,3.89,88.93,0.24,238.76,,981.3,3.01,27.15,0.0,0.0,106.0
17765,07-05-2021 01:15,07-05-2021 01:30,26.4,75.91,4.29,6.83,6.01,4.0,15.94,0.0,13.0,4.75,13.21,3.0,3.92,90.02,0.22,231.58,,982.6,3.02,27.07,0.0,0.0,106.0
17766,07-05-2021 01:30,07-05-2021 01:45,26.55,74.37,5.27,6.44,6.59,5.0,13.76,0.0,13.0,4.98,13.12,3.01,3.87,90.14,0.35,232.37,,982.6,3.02,27.15,0.0,0.0,106.0
17767,07-05-2021 01:45,07-05-2021 02:00,25.5,83.19,7.51,4.55,7.39,6.0,14.4,0.0,16.0,4.93,13.18,3.06,4.04,89.76,0.15,246.41,,982.6,2.97,27.12,0.0,0.0,106.0
17768,07-05-2021 02:00,07-05-2021 02:15,25.09,75.28,1.13,4.51,2.25,1.0,13.74,0.0,20.0,5.06,12.98,3.03,3.94,90.54,0.17,256.14,,982.6,3.0,27.05,0.0,0.0,106.0
17769,07-05-2021 02:15,07-05-2021 02:30,25.26,71.92,2.86,5.09,3.96,3.0,11.99,0.0,19.0,5.01,13.05,3.01,3.98,90.68,0.34,266.66,,982.6,2.99,27.09,0.0,0.0,106.0
17770,07-05-2021 02:30,07-05-2021 02:45,26.02,90.41,1.07,5.95,1.82,1.0,14.18,0.0,20.0,5.14,13.16,2.98,3.96,90.53,0.28,266.51,,982.6,2.99,27.12,0.0,0.0,106.0
17771,07-05-2021 02:45,07-05-2021 03:00,26.59,98.33,7.02,5.61,7.56,5.0,11.84,0.0,20.0,4.48,13.02,2.98,4.01,90.91,0.34,234.05,,982.6,3.02,27.08,0.0,0.0,106.0
17772,07-05-2021 03:00,07-05-2021 03:15,27.21,105.29,8.46,3.96,7.83,7.0,10.88,0.0,23.0,5.08,12.88,3.0,3.9,90.24,0.23,289.19,,982.6,3.03,27.16,0.0,0.0,106.0
17773,07-05-2021 03:15,07-05-2021 03:30,26.62,83.68,2.8,5.95,3.61,2.0,20.73,0.0,24.0,5.07,12.88,3.0,3.98,90.03,0.32,273.07,,982.6,3.0,27.09,0.0,0.0,106.0
17774,07-05-2021 03:30,07-05-2021 03:45,27.46,98.16,6.33,6.04,7.21,6.0,18.5,0.0,26.0,5.18,12.9,3.0,4.07,91.2,0.42,239.43,,982.6,3.02,27.02,0.0,0.0,106.0
17775,07-05-2021 03:45,07-05-2021 04:00,27.85,106.07,3.77,5.03,4.67,2.0,18.12,0.0,24.0,4.82,13.09,3.01,3.99,91.71,0.36,229.98,,982.6,3.0,26.99,0.0,0.0,106.0
17776,07-05-2021 04:00,07-05-2021 04:15,28.23,93.18,4.56,4.57,5.04,3.0,17.0,0.0,19.0,4.78,13.04,3.0,3.95,90.4,0.46,245.67,,982.6,2.99,27.03,0.0,0.0,106.0
17777,07-05-2021 04:15,07-05-2021 04:30,27.99,90.04,6.3,5.48,6.91,5.0,14.69,0.0,16.0,5.18,13.22,3.0,4.03,90.35,0.22,259.52,,982.6,3.02,26.99,0.0,0.0,106.0
17778,07-05-2021 04:30,07-05-2021 04:45,27.92,87.67,4.42,5.93,5.23,4.0,13.3,0.0,15.0,5.19,12.87,2.98,3.98,90.12,0.21,274.8,,982.6,3.02,26.99,0.0,0.0,106.0
17779,07-05-2021 04:45,07-05-2021 05:00,28.08,87.41,0.61,9.02,3.29,2.0,14.55,0.03,15.0,5.06,13.07,3.02,3.98,89.83,0.2,237.29,,982.6,3.0,27.02,0.0,0.0,106.0
17780,07-05-2021 05:00,07-05-2021 05:15,28.33,70.36,3.08,7.68,5.48,4.0,15.8,0.0,19.0,4.83,12.73,2.98,4.03,89.83,0.21,271.33,,982.6,3.0,27.0,0.0,0.0,106.0
17781,07-05-2021 05:15,07-05-2021 05:30,28.21,71.01,6.44,6.17,7.38,6.0,15.14,0.0,26.0,4.7,12.95,3.01,3.99,90.27,0.27,240.56,,982.6,3.0,26.96,0.0,0.0,106.0
17782,07-05-2021 05:30,07-05-2021 05:45,27.36,61.08,4.31,5.98,5.58,4.0,14.48,0.0,27.0,4.75,13.17,3.01,4.04,90.06,0.37,251.47,,982.6,3.02,26.97,0.0,0.0,106.0
17783,07-05-2021 05:45,07-05-2021 06:00,28.27,68.35,3.91,5.34,4.92,4.0,15.38,0.0,23.0,5.29,12.98,3.01,4.02,89.45,0.3,236.23,,982.6,3.02,26.96,0.0,0.0,106.0
17784,07-05-2021 06:00,07-05-2021 06:15,28.25,59.98,3.78,5.2,4.75,3.0,5.26,0.13,117.0,5.01,13.01,3.01,4.01,89.75,0.22,251.13,,982.6,3.01,26.83,0.0,0.0,106.0
17785,07-05-2021 06:15,07-05-2021 06:30,29.07,72.14,0.61,5.63,2.11,1.0,6.63,0.13,27.0,5.05,12.88,3.0,3.95,89.18,0.32,259.38,,982.6,3.01,27.04,0.0,0.0,106.0
17786,07-05-2021 06:30,07-05-2021 06:45,28.92,74.75,7.11,5.05,7.32,6.0,3.92,0.05,26.0,5.11,13.05,3.01,4.03,89.48,0.24,230.02,,982.6,3.0,27.15,0.0,0.0,106.0
17787,07-05-2021 06:45,07-05-2021 07:00,28.74,74.69,6.23,6.03,7.11,5.0,2.23,0.02,27.0,4.68,12.88,2.99,4.08,90.14,0.33,249.95,,982.6,2.98,27.12,0.0,0.0,106.0
17788,07-05-2021 07:00,07-05-2021 07:15,29.22,76.46,5.5,5.51,6.29,4.0,1.76,0.1,24.0,5.06,13.0,2.98,4.01,89.17,0.19,227.06,,981.9,3.01,27.23,0.0,0.0,106.0
17789,07-05-2021 07:15,07-05-2021 07:30,29.82,69.61,4.31,5.26,4.51,3.0,3.67,0.58,22.0,5.45,13.0,2.97,3.93,91.79,0.36,92.62,,977.0,2.99,27.15,0.0,0.0,106.0
17790,07-05-2021 07:30,07-05-2021 07:45,31.84,73.26,0.29,4.31,0.62,0.08,3.41,1.22,21.0,5.14,13.01,3.02,4.1,94.6,0.33,76.81,,982.9,3.02,27.01,0.0,0.0,106.0
17791,07-05-2021 07:45,07-05-2021 08:00,32.67,78.86,2.77,4.5,3.58,2.0,3.11,1.46,26.0,4.99,13.1,3.0,4.0,93.53,0.37,59.44,,982.9,3.0,27.2,0.0,0.0,106.0
17792,07-05-2021 08:00,07-05-2021 08:15,34.8,88.81,2.19,3.21,2.28,2.0,4.77,1.55,22.0,4.97,13.3,3.03,4.03,92.1,0.38,22.29,,982.9,3.01,27.37,0.0,0.0,106.0
17793,07-05-2021 08:15,07-05-2021 08:30,31.89,97.68,4.6,5.11,5.36,4.0,3.39,1.02,19.0,5.13,12.97,2.97,3.99,91.42,0.17,56.69,,982.9,3.0,27.67,0.0,0.0,106.0
17794,07-05-2021 08:30,07-05-2021 08:45,30.62,100.56,4.78,5.86,5.88,4.0,4.72,1.26,20.0,4.78,13.4,2.99,3.91,92.91,0.32,62.87,,968.3,2.97,27.42,0.0,0.0,106.0
17795,07-05-2021 08:45,07-05-2021 09:00,30.84,103.78,3.43,6.67,5.23,3.0,3.07,1.03,29.0,5.12,13.16,3.01,3.99,93.44,0.16,217.56,,953.2,3.02,27.25,0.0,0.0,106.0
17796,07-05-2021 09:00,07-05-2021 09:15,29.63,99.04,1.19,6.56,3.16,1.0,10.8,0.41,26.0,5.1,12.97,3.0,4.04,92.77,0.36,207.67,,953.2,2.99,26.99,0.0,0.0,106.0
17797,07-05-2021 09:15,07-05-2021 09:30,26.3,78.37,3.44,5.28,4.54,2.0,21.57,0.67,21.0,5.05,13.31,2.99,4.02,92.78,0.22,133.55,,953.2,3.01,26.45,0.0,0.0,106.0
17798,07-05-2021 09:30,07-05-2021 09:45,28.73,78.89,3.2,4.53,3.93,2.0,14.67,0.37,18.0,5.23,13.04,3.0,3.91,90.99,0.31,166.01,,953.2,3.0,27.0,0.0,0.0,106.0
17799,07-05-2021 09:45,07-05-2021 10:00,37.37,110.02,7.1,5.54,7.59,5.0,13.25,1.76,21.0,5.13,12.99,2.98,4.03,88.04,0.36,81.89,,953.2,2.99,27.77,0.0,0.0,106.0
17800,07-05-2021 10:00,07-05-2021 10:15,29.7,105.67,0.74,6.62,2.65,0.31,14.75,1.87,18.0,4.74,13.03,3.02,3.96,82.89,0.32,61.48,,953.2,3.01,28.9,0.0,0.0,106.0
17801,07-05-2021 10:15,07-05-2021 10:30,27.11,107.9,2.49,5.59,3.9,2.0,15.22,1.58,24.0,4.77,13.01,2.98,4.04,75.61,0.79,353.45,,953.2,3.02,29.6,0.0,0.0,106.0
17802,07-05-2021 10:30,07-05-2021 10:45,28.12,119.73,4.79,4.26,5.07,3.0,16.19,1.87,28.0,5.43,13.07,3.03,4.05,78.06,0.6,349.09,,953.2,3.0,29.19,0.0,0.0,106.0
17803,07-05-2021 10:45,07-05-2021 11:00,,,2.12,2.49,,,6.06,,,,,,,,,283.63,,,,,,0.0,106.0
17804,07-05-2021 11:00,07-05-2021 11:15,28.12,118.38,4.25,4.48,4.75,3.0,16.26,0.98,25.0,4.9,12.82,3.01,4.03,84.84,0.41,251.45,,953.3,3.02,28.2,0.0,0.0,106.0
17805,07-05-2021 11:15,07-05-2021 11:30,45.24,166.13,4.91,5.23,5.68,4.0,14.39,0.85,19.0,4.92,12.92,3.03,4.03,81.95,0.3,269.79,,953.3,3.02,29.12,0.0,0.0,106.0
17806,07-05-2021 11:30,07-05-2021 11:45,29.24,140.06,0.68,6.83,2.28,1.0,12.46,0.43,15.0,4.97,13.09,3.0,3.97,80.38,0.63,245.29,,953.2,2.99,29.27,0.0,0.0,106.0
17807,07-05-2021 11:45,07-05-2021 12:00,28.59,113.15,2.95,7.34,5.19,3.0,14.27,0.18,24.0,4.99,13.01,3.02,4.06,78.98,0.51,237.09,,953.2,2.97,29.63,0.0,0.0,106.0
17808,07-05-2021 12:00,07-05-2021 12:15,27.74,112.62,2.84,6.9,4.88,2.0,8.27,1.09,19.0,5.17,13.4,2.99,3.96,76.37,0.57,330.02,,953.2,2.99,29.87,0.0,0.0,106.0
17809,07-05-2021 12:15,07-05-2021 12:30,27.68,130.85,5.68,6.71,7.05,5.0,8.44,0.77,18.0,4.89,12.94,2.99,3.98,74.84,0.25,234.33,,953.2,2.97,30.58,0.0,0.0,106.0
17810,07-05-2021 12:30,07-05-2021 12:45,24.28,88.4,4.97,5.14,5.55,4.0,3.74,0.32,21.0,5.06,12.94,2.99,4.03,78.0,0.9,229.07,,953.2,3.01,29.99,0.0,0.0,106.0
17811,07-05-2021 12:45,07-05-2021 13:00,27.23,90.77,1.37,4.29,1.84,1.0,0.09,0.36,19.0,5.12,13.17,3.0,4.06,75.94,0.57,231.94,,953.2,3.01,30.32,0.0,0.0,106.0
17812,07-05-2021 13:00,07-05-2021 13:15,25.73,125.84,6.14,2.17,5.04,5.0,2.37,1.13,16.0,4.82,13.11,3.0,3.98,73.24,0.39,315.85,,953.2,2.97,30.69,0.0,0.0,106.0
17813,07-05-2021 13:15,07-05-2021 13:30,,,5.55,2.15,,,0.17,0.55,,,,,,,,247.5,,,,,,0.0,106.0
17814,07-05-2021 13:30,07-05-2021 13:45,21.26,91.78,4.55,6.05,5.8,4.0,2.22,0.22,17.0,4.6,13.07,3.03,3.99,74.25,1.0,260.1,,953.2,3.02,30.34,0.0,0.0,106.0
17815,07-05-2021 13:45,07-05-2021 14:00,21.58,87.24,5.01,5.56,5.92,4.0,1.96,0.22,14.0,5.05,12.99,3.06,4.01,73.54,0.97,248.16,,953.2,2.97,30.24,0.0,0.0,106.0
17816,07-05-2021 14:00,07-05-2021 14:15,21.86,97.11,4.38,5.23,5.24,4.0,0.47,0.4,15.0,4.87,12.93,3.01,3.97,71.19,0.63,255.76,,953.2,3.04,30.73,0.0,0.0,106.0
17817,07-05-2021 14:15,07-05-2021 14:30,20.59,110.17,4.61,5.86,5.76,4.0,0.13,0.53,25.0,5.13,12.86,2.97,4.01,71.09,0.73,244.54,,953.2,3.02,30.77,0.0,0.0,106.0
17818,07-05-2021 14:30,07-05-2021 14:45,21.7,127.21,3.28,6.44,4.99,3.0,0.05,0.63,27.0,5.03,13.07,2.97,3.91,72.66,0.58,249.17,,953.2,2.98,30.86,0.0,0.0,106.0
17819,07-05-2021 14:45,07-05-2021 15:00,21.26,128.72,4.62,6.59,5.38,4.0,5.38,0.3,22.0,4.69,13.32,2.98,4.03,74.0,0.89,258.2,,953.2,3.03,30.49,0.0,0.0,106.0
17820,07-05-2021 15:00,07-05-2021 15:15,21.35,108.69,1.8,4.03,1.91,1.0,11.08,0.15,33.0,4.67,12.95,2.99,3.96,74.43,0.96,243.58,,953.9,2.98,30.4,0.0,0.0,106.0
17821,07-05-2021 15:15,07-05-2021 15:30,22.79,140.33,2.43,4.39,3.24,1.0,20.8,0.28,31.0,5.21,13.14,2.98,3.98,75.38,0.6,240.61,,956.5,3.01,30.27,0.0,0.0,106.0
17822,07-05-2021 15:30,07-05-2021 15:45,22.08,115.88,4.62,5.36,5.5,4.0,19.02,0.42,29.0,5.15,13.15,3.0,4.03,73.38,0.7,255.24,,953.6,3.01,30.39,0.0,0.0,106.0
17823,07-05-2021 15:45,07-05-2021 16:00,21.75,125.64,3.01,5.94,3.94,3.0,16.18,0.11,29.0,4.9,12.86,3.02,3.96,74.03,1.06,258.4,,953.6,3.02,29.99,0.0,0.0,106.0
17824,07-05-2021 16:00,07-05-2021 16:15,22.37,106.12,2.87,5.85,4.15,3.0,15.13,0.0,30.0,4.93,12.84,3.01,3.95,74.84,1.12,253.28,,958.0,2.99,29.93,0.0,0.0,106.0
17825,07-05-2021 16:15,07-05-2021 16:30,23.36,129.07,1.93,5.36,2.94,2.0,14.39,0.28,26.0,5.23,13.23,3.0,4.05,73.48,0.69,300.7,,982.6,3.01,30.16,0.0,0.0,106.0
17826,07-05-2021 16:30,07-05-2021 16:45,22.74,138.16,2.41,4.55,3.3,2.0,17.42,0.03,23.0,4.96,12.88,2.99,4.05,74.51,0.62,274.73,,982.6,2.98,30.07,0.0,0.0,106.0
17827,07-05-2021 16:45,07-05-2021 17:00,24.91,165.05,1.21,5.4,2.24,1.0,18.53,0.35,25.0,4.99,13.12,2.98,3.96,75.34,0.33,332.37,,982.7,2.97,30.26,0.0,0.0,106.0
17828,07-05-2021 17:00,07-05-2021 17:15,24.98,167.5,2.47,5.86,4.0,2.0,19.81,0.78,20.0,5.0,12.96,3.02,4.05,75.62,0.36,317.75,,982.7,2.99,30.2,0.0,0.0,106.0
17829,07-05-2021 17:15,07-05-2021 17:30,24.71,125.52,1.98,6.29,3.88,2.0,20.16,0.56,19.0,4.79,13.04,3.01,4.01,75.77,0.36,287.38,,982.7,3.01,30.07,0.0,0.0,106.0
17830,07-05-2021 17:30,07-05-2021 17:45,24.36,121.52,1.68,5.53,3.24,1.0,18.9,0.4,25.0,4.7,13.05,3.01,3.97,75.52,0.96,250.84,,982.6,3.0,29.77,0.0,0.0,106.0
17831,07-05-2021 17:45,07-05-2021 18:00,25.67,160.35,4.72,5.36,5.59,5.0,20.78,0.8,29.0,5.04,12.75,3.01,3.95,76.87,0.74,326.83,,982.6,3.0,29.41,0.0,0.0,106.0
17832,07-05-2021 18:00,07-05-2021 18:15,26.97,179.37,1.14,4.55,1.34,1.0,13.2,0.89,28.0,5.14,13.02,2.98,3.94,79.14,0.61,329.05,,982.6,3.03,29.29,0.0,0.0,106.0
17833,07-05-2021 18:15,07-05-2021 18:30,27.88,179.25,2.31,7.46,3.96,2.0,29.63,0.82,22.0,4.81,13.08,2.97,4.02,80.59,0.3,258.25,,982.7,3.02,29.18,0.0,0.0,106.0
17834,07-05-2021 18:30,07-05-2021 18:45,29.05,183.19,3.72,7.0,5.4,3.0,26.83,0.53,23.0,4.98,13.26,3.01,3.98,81.28,0.28,273.15,,982.7,3.01,28.97,0.0,0.0,106.0
17835,07-05-2021 18:45,07-05-2021 19:00,27.51,193.13,0.38,6.35,2.4,0.07,28.77,0.26,18.0,5.12,13.06,3.01,4.03,82.78,0.6,252.43,,982.7,3.01,28.71,0.0,0.0,106.0
17836,07-05-2021 19:00,07-05-2021 19:15,28.9,173.72,4.8,6.96,6.48,5.0,26.93,0.21,12.0,5.16,12.94,2.99,3.94,83.62,0.4,242.94,,982.6,3.0,28.53,0.0,0.0,106.0
17837,07-05-2021 19:15,07-05-2021 19:30,28.84,144.77,1.11,6.7,1.99,1.0,22.55,0.26,13.0,4.92,13.15,3.01,4.03,83.76,0.32,244.61,,982.6,3.01,28.33,0.0,0.0,106.0
17838,07-05-2021 19:30,07-05-2021 19:45,28.63,130.09,4.19,5.15,4.61,3.0,25.78,0.2,19.0,5.3,12.96,3.0,4.03,84.09,0.41,245.64,,982.6,3.03,28.23,0.0,0.0,106.0
17839,07-05-2021 19:45,07-05-2021 20:00,29.34,133.73,5.69,4.74,5.65,4.0,25.16,0.23,21.0,5.22,12.82,3.05,3.99,83.92,0.31,227.37,,982.6,2.99,28.29,0.0,0.0,106.0
17840,07-05-2021 20:00,07-05-2021 20:15,29.13,118.32,1.64,7.14,3.88,1.0,22.18,0.05,23.0,4.98,12.97,3.03,3.93,83.67,0.38,230.75,,982.6,3.01,28.18,0.0,0.0,106.0
17841,07-05-2021 20:15,07-05-2021 20:30,29.57,111.69,3.16,7.0,5.19,3.0,22.73,0.07,24.0,4.89,12.97,3.0,4.03,82.43,0.27,246.94,,982.6,2.98,28.3,0.0,0.0,106.0
17842,07-05-2021 20:30,07-05-2021 20:45,29.46,129.24,8.33,3.5,7.46,6.0,22.71,0.12,23.0,4.81,13.03,3.03,3.99,83.8,0.41,230.66,,982.5,2.98,28.1,0.0,0.0,106.0
17843,07-05-2021 20:45,07-05-2021 21:00,28.44,127.33,2.88,4.77,3.7,1.0,22.1,0.38,21.0,4.8,12.81,3.0,3.97,84.22,0.31,252.51,,982.5,2.98,28.21,0.0,0.0,106.0
17844,07-05-2021 21:00,07-05-2021 21:15,28.86,128.23,2.34,5.76,3.88,2.0,10.87,1.1,20.0,5.13,12.8,2.99,3.95,84.38,0.33,233.3,,982.5,3.0,28.35,0.0,0.0,106.0
17845,07-05-2021 21:15,07-05-2021 21:30,30.02,135.21,2.98,5.21,4.1,3.0,24.34,1.87,19.0,5.27,13.0,2.98,3.94,91.34,0.07,338.11,,982.5,2.98,27.67,0.0,0.0,106.0
17846,07-05-2021 21:30,07-05-2021 21:45,29.24,144.33,4.21,7.27,5.49,4.0,21.82,1.42,19.0,5.12,12.87,3.02,4.06,93.25,0.24,268.85,,982.6,3.01,27.2,0.0,0.0,106.0
17847,07-05-2021 21:45,07-05-2021 22:00,29.2,147.0,4.09,8.82,6.71,5.0,18.7,0.64,20.0,5.16,13.07,3.01,3.85,89.91,0.24,271.08,,982.6,3.02,27.49,0.0,0.0,106.0
17848,07-05-2021 22:00,07-05-2021 22:15,29.29,140.75,1.51,6.99,3.21,2.0,19.44,0.35,20.0,5.08,13.13,3.04,3.96,87.38,0.23,251.25,,982.6,3.01,27.56,0.0,0.0,106.0
17849,07-05-2021 22:15,07-05-2021 22:30,30.72,133.91,3.55,6.69,5.34,3.0,17.6,0.25,,4.77,13.19,2.99,4.05,86.56,0.36,240.8,,982.6,3.01,27.49,0.0,0.0,106.0
17850,07-05-2021 22:30,07-05-2021 22:45,30.76,127.76,2.0,4.95,2.96,2.0,16.47,0.96,29.0,5.13,12.89,3.0,3.95,85.79,0.18,228.52,,977.0,2.97,27.63,0.0,0.0,106.0
17851,07-05-2021 22:45,07-05-2021 23:00,30.49,130.63,3.23,6.7,5.09,4.0,16.55,0.47,36.0,4.91,12.9,3.0,3.94,85.05,0.34,265.79,,983.0,2.98,27.67,0.0,0.0,106.0
